Cliente;Grupo;Dominio;IP;OS;Servidor;Ambiente
NBSF;Testing1;NBSF.com.ar;172.18.18.36;Windows Server 2016 Standard;BSFACTESSTW01;Test
NBSF;Testing1;nbsf.com.ar;172.18.18.42;Windows Server 2019 Standard;BSFACTEVODW1;Test
NBSF;Testing1;nbsf.com.ar;172.18.18.43;Windows Server 2019 Standard;BSFACTEVOWT1;Test
NBSF;Testing1;NBSF.com.ar;172.18.18.66;Windows Server 2019 Standard;BSFACTHIKTW1;Test
NBSF;Testing1;nbsf.com.ar;172.16.1.213;Windows Server 2022 Standard;BSFACTINFRASRV1;Test
NBSF;Testing1;nbsf.com.ar;172.16.55.6;Windows Server 2016 Standard;BSFACTMSGWT1;Test
NBSF;Testing1;nbsf.com.ar;;Microsoft Windows Server 2016 or later (64-bit);BSFACTMSGWT2;Test
NBSF;Testing1;nbsf.com.ar;172.18.18.47;Windows Server 2019 Standard;BSFACTPWRDAWT1;Test
NBSF;Testing1;nbsf.com.ar;172.16.8.218;Windows Server 2019 Standard;BSFACTSQL07TW1;Test
NBSF;Testing1;nbsf.com.ar;172.18.18.70;Windows Server 2019 Standard;BSFACTSQLSDYW;Test
NBSF;Testing1;nbsf.com.ar;172.18.18.60;Windows Server 2019 Standard;BSFACTSQLW1;Test
NBSF;Testing1;nbsf.com.ar;172.18.18.106;Windows Server 2019 Standard;BSFACTSQLW3;Test
NBSF;Testing1;nbsf.com.ar;172.18.18.155;Windows Server 2019 Standard;BSFACTSQLW4;Test
NBSF;Testing1;nbsf.com.ar;172.18.18.61;Windows Server 2019 Standard;BSFACTSQLWD1;Test
NBSF;Testing1;siteempresas.bancosantafe.com.ar;172.18.18.156;Windows Server 2022 Standard;BSFACTSRVTW2;Test
NBSF;Testing1;NBSF.com.ar;172.18.18.62;Windows Server 2019 Standard;BSFACTTSNWT1;Test
NBSF;Testing1;nbsf.com.ar;172.18.18.38;Windows Server 2019 Standard;BSFAPIMGRTEST1;Test
NBSF;Testing1;nbsf.com.ar;172.16.2.144;Windows Server 2022 Standard;BSFBRK1T;Test
NBSF;Testing1;nbsf.com.ar;-;Microsoft Windows Server 2016 or later (64-bit);BSFDMZTMC1T;Test
NBSF;Testing1;nbsf.com.ar;172.18.18.184;Windows Server 2022 Standard;BSFENG3D;Desarrollo
NBSF;Testing1;nbsf.com.ar;172.18.18.183;Windows Server 2022 Standard;BSFENG3T;Test
NBSF;Testing1;nbsf.com.ar;172.18.2.202;Windows Server 2022 Standard;BSFHELIX1P;Test
NBSF;Testing1;nbsf.com.ar;172.18.18.190;Windows Server 2022 Standard;BSFPAI1T;Test
NBSF;Testing2;corp.net;172.18.18.78;Windows Server 2022 Standard;BSFSQL1D;Test
NBSF;Testing2;CORPDC1P.corp.net;172.18.18.105;Windows Server 2022 Standard;BSFSQL7D;Test
NBSF;Testing2;nbsf.com.ar;172.18.18.22;Windows Server 2016 Datacenter;NBSFDESMSG01;Test
NBSF;Testing2;nbsf.com.ar;172.18.18.20;Windows Server 2016 Datacenter;NBSFVMWBESMART1;Test
NBSF;Testing2;nbsf.com.ar;172.18.18.56;Windows Server 2019 Standard;BSFACTENGWEBDW1;Test
NBSF;Testing2;siteempresas.bancosantafe.com.ar;172.18.18.69;Windows Server 2016 Standard;BSFACTESSTW02;Test
NBSF;Testing2;NBSF.com.ar;172.18.18.54;Windows Server 2016 Standard;BSFACTGXPTW1;Test
NBSF;Testing2;nbsf.com.ar;172.18.18.55;Windows Server 2016 Standard;BSFACTGXPTW2;Test
NBSF;Testing2;nbsf.com.ar;172.18.18.40;Windows Server 2019 Standard;BSFACTINFRASQL1;Test
NBSF;Testing2;nbsf.com.ar;172.18.18.46;Windows Server 2019 Standard;BSFACTPWRDASWT1;Test
NBSF;Testing2;NBSF.com.ar;172.16.8.217;Windows Server 2019 Standard;BSFACTSQLM4T;Test
NBSF;Testing2;nbsf.com.ar;172.18.18.151;Windows Server 2016 Standard;BSFACTSRVTW1;Test
NBSF;Testing2;nbsf.com.ar;172.18.18.157;Windows Server 2019 Standard;BSFACTWEBWT2;Test
NBSF;Testing2;nbsf.com.ar;172.18.18.173;Windows Server 2022 Standard;BSFAPI1T;Test
NBSF;Testing2;nbsf.com.ar;172.18.18.172;Windows Server 2019 Standard;BSFDEMEDIATW1;Test
NBSF;Testing2;nbsf.com.ar;172.18.18.175;Windows Server 2022 Standard;BSFESCO1T;Test
NBSF;Testing2;nbsf.com.ar;172.18.2.27;Windows Server 2022 Standard;BSFGXSQL1P;Test
NBSF;Testing2;BSFPSAFE01P;172.18.18.71;Windows Server 2022 Standard;BSFHELIX1T;Test
NBSF;Testing2;corp.net;172.18.18.174;Windows Server 2022 Standard;BSFSQL1T;Test
NBSF;Testing2;nbsf.com.ar;172.18.18.177;Windows Server 2022 Standard;BSFWEB1T;Test
NBSF;Testing2;nbsf.com.ar;172.18.18.28;Windows Server 2016 Standard;NBSFTESTSOS01;Test
NBSF;Testing2;nbsf.com.ar;172.18.2.85;Windows Server 2016 Standard;NBSFVMWPROBATCH;Test
NBSF;Testing2;nbsf.com.ar;172.16.13.168;Windows Server 2016 Standard;NBSFVMWSOS01;Test
NBSF;Veeam1;nbsf.com.ar;10.16.17.21;Windows Server 2019 Standard;BSFDRPROSPXY01;Producción
NBSF;Veeam1;nbsf.com.ar;10.16.17.22;Windows Server 2019 Standard;BSFDRPROSPXY02;Producción
NBSF;Veeam1;nbsf.com.ar;172.16.2.146;Windows Server 2022 Standard;NBSF000VEEAM03;Producción
NBSF;Veeam1;nbsf.com.ar;172.16.2.95;Windows Server 2022 Standard;NBSFVEEAMMNT01;Producción
NBSF;Veeam1;nbsf.com.ar;172.18.2.87;Windows Server 2019 Standard;NBSFVEEAMPXY03;Producción
NBSF;Veeam2;NBSF.com.ar;172.16.13.35;Windows Server 2019 Standard;NBSF000VEEAM02;Producción
NBSF;Veeam2;nbsf.com.ar;172.16.12.180;Windows Server 2019 Standard;NBSF000VEEAMONE;Producción
NBSF;Veeam2;nbsf.com.ar;172.18.2.136;Windows Server 2019 Standard;NBSFVEEAMPXY04;Producción
NBSF;Veeam2;nbsf.com.ar;172.16.1.236;Windows Server 2019 Standard;NBSFVEEAMPXY05;Producción
NBSF;Veeam2;nbsf.com.ar;172.16.1.236;Windows Server 2019 Standard;NBSFVEEAMPXY05;Producción
