Cliente;Grupo;Dominio;IP;OS;Servidor;Ambiente
BSJ;Producción6;bancosanjuan.net;172.20.1.18;Microsoft Windows Server 2012 (64-bit);NTS18VRT;Producción
BSJ;Producción6;bancosanjuan.net;172.21.69.113;Microsoft Windows Server 2022 (64-bit);NTS203DCS;Producción
BSJ;Producción6;bancosanjuan.net;172.21.204.100;Microsoft Windows Server 2012 (64-bit);NTS204;Producción
BSJ;Producción6;bancosanjuan.net;172.21.204.102;Microsoft Windows Server 2012 (64-bit);NTS204SAM;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.170;Microsoft Windows Server 2008 R2 (64-bit);NTS24VRT;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.32;Microsoft Windows Server 2019 (64-bit);NTS32VRT;Producción
BSJ;Producción6;bancosanjuan.net;172.20.30.144;Microsoft Windows Server 2016 or later (64-bit);NTS43VRT;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.121;Microsoft Windows Server 2012 (64-bit);NTS501V;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.54;Microsoft Windows Server 2012 (64-bit);NTS54VRT;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.197;Microsoft Windows Server 2008 (32-bit);NTS60A;Producción
BSJ;Producción6;bancosanjuan.net;172.20.4.176;Microsoft Windows Server 2012 (64-bit);NTS76VRTFS;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.82;Microsoft Windows Server 2012 (64-bit);NTS82PKIVRT;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.140;Microsoft Windows Server 2008 R2 (64-bit);NTS87VRT;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.98;Microsoft Windows Server 2012 (64-bit);NTS98VRT;Producción
BSJ;Producción6;bancosanjuan.net;139.1.1.102;Microsoft Windows Server 2022 (64-bit);NTSMDC05;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.10;Microsoft Windows 10 (64-bit);PAI10VM;Producción
BSJ;Producción6;dmz.com;10.0.0.21;Microsoft Windows Server 2019 (64-bit);PIVOT21DMZ;Producción
BSJ;Producción6;bancosanjuan.net;172.20.4.218;Microsoft Windows Server 2022 (64-bit);PRA218SRV;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.75;Microsoft Windows Server 2012 (64-bit);PRT75VRT;Producción
BSJ;Producción6;bancosanjuan.net;172.20.8.31;Microsoft Windows Server 2022 (64-bit);PRXVBK31SRV;Producción
BSJ;Producción6;bancosanjuan.net;172.20.8.36;Microsoft Windows Server 2022 (64-bit);PRXVBK36SRV;Producción
BSJ;Producción6;bancosanjuan.net;172.20.4.170;Microsoft Windows Server 2016 or later (64-bit);RDSPIVOT;Producción
BSJ;Producción6;bancosanjuan.net;172.20.4.125;Microsoft Windows Server 2022 (64-bit);RUNDECK125SRV;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.235;Microsoft Windows Server 2012 (64-bit);SeginfoServer;Producción
BSJ;Producción6;bancosanjuan.net;172.20.4.72;Microsoft Windows Server 2019 (64-bit);SFRBD72SRV;Producción
BSJ;Producción6;bancosanjuan.net;172.20.4.69;Microsoft Windows Server 2022 (64-bit);SLPNTIQS69SRV;Producción
BSJ;Producción6;bancosanjuan.net;172.20.4.17;Microsoft Windows Server 2019 (64-bit);SPPC17SRV;Producción
BSJ;Producción6;bancosanjuan.net;172.20.72.137;Microsoft Windows Server 2022 (64-bit);SW137SRV;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.147;Microsoft Windows 11 (64-bit);TES-001;Producción
BSJ;Producción6;bancosanjuan.net;172.20.30.141;Microsoft Windows Server 2019 (64-bit);TFSABS141;Producción
BSJ;Producción6;bancosanjuan.net;172.20.4.46;Microsoft Windows Server 2019 (64-bit);UNI46VRT;Producción
BSJ;Producción6;bancosanjuan.net;172.20.8.6;Microsoft Windows Server 2019 (64-bit);VMBD06;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.2;Microsoft Windows Server 2022 (64-bit);VMONE02VRT;Producción
BSJ;Producción6;dmz.com;10.0.0.117;Microsoft Windows Server 2016 or later (64-bit);W2S117BD;Producción
BSJ;Producción6;bancosanjuan.net;172.20.1.6;Microsoft Windows Server 2012 (64-bit);WF06VRT;Producción
BSJ;Producción6;SitioEmpresas.bsj;10.0.0.60;Microsoft Windows Server 2012 (64-bit);WS60VRT;Producción
BSJ;Producción6;dmz.com;10.0.0.76;Microsoft Windows Server 2019 (64-bit);WSMAG76SRV;Producción
BSJ;Testing1;vtest.net;172.21.222.102;Microsoft Windows Server 2012 (64-bit);ADMPAI108TST;Test/QA
BSJ;Testing1;vtest.net;172.21.222.149;Microsoft Windows Server 2019 (64-bit);ATE49SRV;Test/QA
BSJ;Testing1;F2K.test;172.21.222.122;Microsoft Windows 11 (64-bit);bsj-caja-02;Test/QA
BSJ;Testing1;F2K.test;172.21.222.123;Microsoft Windows 11 (64-bit);bsj-caja-08;Test/QA
BSJ;Testing1;vtest.net;172.21.222.64;Microsoft Windows Server 2019 (64-bit);CODEX64VRT;Test/QA
BSJ;Testing1;vtest.net;172.21.222.139;Microsoft Windows Server 2019 (64-bit);DB14VRT-TST;Test/QA
BSJ;Testing1;vtest.net;172.21.220.21;Microsoft Windows Server 2019 (64-bit);DBLINKVRT;Test/QA
BSJ;Testing1;empresa.bsj;10.0.140.103;Microsoft Windows Server 2022 (64-bit);DC02EMPTST;Test/QA
BSJ;Testing1;vtest.net;172.21.220.50;Microsoft Windows Server 2019 (64-bit);ECHECK50SRV;Test/QA
BSJ;Testing1;vtest.net;172.21.222.7;Microsoft Windows Server 2012 (64-bit);ENGAGE07VRT;Test/QA
BSJ;Testing1;sin dominio;202.1.1.91;Microsoft Windows 11 (64-bit);F2K500DKP;Test/QA
BSJ;Testing1;vtest.net;172.21.222.61;Microsoft Windows Server 2019 (64-bit);JUD61SRV;Test/QA
BSJ;Testing1;vtest.net;172.21.222.28;Microsoft Windows Server 2019 (64-bit);MDE26CLON;Test/QA
BSJ;Testing1;F2K.test;172.21.222.101;Microsoft Windows Server 2012 (64-bit);NTS101TST;Test/QA
BSJ;Testing1;vtest.net;172.21.222.202;Microsoft Windows Server 2012 (64-bit);NTS202VRT;Test/QA
BSJ;Testing1;vtest.net;172.21.222.93;Microsoft Windows Server 2022 (64-bit);NTS49SRV;Test/QA
BSJ;Testing1;sin dominio;172.21.222.78;Microsoft Windows Server 2019 (64-bit);NTS78ABS;Test/QA
BSJ;Testing1;vtest.net;172.21.222.99;Microsoft Windows Server 2022 (64-bit);OCPMS99SRV;Test/QA
BSJ;Testing1;vtest.net;172.21.222.14;Microsoft Windows Server 2012 (64-bit);PROB14-TST;Test/QA
BSJ;Testing1;empresa.bsj;10.0.140.70;Microsoft Windows Server 2016 or later (64-bit);SDR70TST;Test/QA
BSJ;Testing1;vtest.net;172.21.222.54;Microsoft Windows Server 2019 (64-bit);SINCRO54VRT;Test/QA
BSJ;Testing1;vtest.net;172.21.222.211;Microsoft Windows 10 (64-bit);TERMEP211;Test/QA
BSJ;Testing1;vtest.net;172.21.222.29;Microsoft Windows Server 2019 (64-bit);UAT20SRV;Test/QA
BSJ;Testing1;vtest.net;172.21.222.170;Microsoft Windows 10 (64-bit);VM170WF;Test/QA
BSJ;Testing1;sin dominio;10.0.123.10;Microsoft Windows Server 2012 (64-bit);VWSDR-TST;Test/QA
BSJ;Testing1;vtest.net;172.21.222.161;Microsoft Windows Server 2012 (64-bit);WF161SRV;Test/QA
BSJ;Testing1;vtest.net;172.21.222.132;Microsoft Windows 11 (64-bit);WKSTN132;Test/QA
BSJ;Testing1;empresa.bsj;10.0.123.21;Microsoft Windows Server 2019 (64-bit);WSCOMX;Test/QA
BSJ;Testing1;vtest.net;172.21.222.92;Microsoft Windows Server 2016 or later (64-bit);APPV02TST;Test/QA
BSJ;Testing1;vtest.net;172.21.222.112;Microsoft Windows Server 2008 R2 (64-bit);DB12VRT;Test/QA
BSJ;Testing1;vtest.net;172.21.222.19;Microsoft Windows Server 2019 (64-bit);ENG19DBSRV;Test/QA
BSJ;Testing1;vtest.net;172.21.222.36;Microsoft Windows Server 2012 (64-bit);MERCAP36DB;Test/QA
BSJ;Testing1;F2K.test;10.0.140.23;Microsoft Windows Server 2022 (64-bit);OCPFE23SRV;Test/QA
BSJ;Testing1;empresa.bsj;10.0.123.49;Microsoft Windows Server 2022 (64-bit);SW49SRV-TST;Test/QA
BSJ;Testing1;empresa.bsj;10.0.140.21;Microsoft Windows Server 2019 (64-bit);WCOMX;Test/QA
BSJ;Testing2;vtest.net;172.21.222.47;Microsoft Windows Server 2019 (64-bit);APIDMEDIA47SRV;Test/QA
BSJ;Testing2;vtest.net;172.21.222.16;Microsoft Windows Server 2016 or later (64-bit);BD2016;Test/QA
BSJ;Testing2;F2K.test;172.21.222.117;Microsoft Windows 11 (64-bit);bsj-caja-03;Test/QA
BSJ;Testing2;F2K.test;172.21.222.124;Microsoft Windows 11 (64-bit);bsj-caja-09;Test/QA
BSJ;Testing2;F2K.test;172.21.222.88;Microsoft Windows Server 2022 (64-bit);CONNECT88F2K;Test/QA
BSJ;Testing2;vtest.net;172.21.222.65;Microsoft Windows Server 2016 or later (64-bit);DB65VRT;Test/QA
BSJ;Testing2;vtest.net;172.21.222.27;Microsoft Windows Server 2012 (64-bit);DBMDE27VRT;Test/QA
BSJ;Testing2;F2K.test;172.21.222.221;Microsoft Windows Server 2022 (64-bit);DC02SRV;Test/QA
BSJ;Testing2;vtest.net;172.21.222.62;Microsoft Windows Server 2019 (64-bit);EFLOWDB62SRV;Test/QA
BSJ;Testing2;vtest.net;172.21.222.169;Microsoft Windows Server 2022 (64-bit);ENGAGEMD;Test/QA
BSJ;Testing2;F2K.test;172.21.222.231;Microsoft Windows Server 2022 (64-bit);FS-DVI231;Test/QA
BSJ;Testing2;vtest.net;172.21.222.187;Microsoft Windows Server 2019 (64-bit);LD187SRV;Test/QA
BSJ;Testing2;vtest.net;172.21.222.26;Microsoft Windows Server 2012 (64-bit);MDE26VRT-TST;Test/QA
BSJ;Testing2;F2K.test;172.21.222.219;Microsoft Windows Server 2019 (64-bit);NTS119;Test/QA
BSJ;Testing2;vtest.net;172.21.222.179;Microsoft Windows Server 2008 R2 (64-bit);NTS24VRT;Test/QA
BSJ;Testing2;vtest.net;172.21.222.93;Microsoft Windows Server 2008 (32-bit);NTS49VRT;Test/QA
BSJ;Testing2;vtest.net;169.254.104.72;Microsoft Windows Server 2019 (64-bit);NTS78VRT;Test/QA
BSJ;Testing2;vtest.net;172.21.222.8;Microsoft Windows Server 2019 (64-bit);PIVOT-TST;Test/QA
BSJ;Testing2;vtest.net;172.21.222.23;Microsoft Windows Server 2012 (64-bit);PROBDB23-TST;Test/QA
BSJ;Testing2;empresa.bsj;10.0.123.71;Microsoft Windows Server 2016 or later (64-bit);SDR71TST;Test/QA
BSJ;Testing2;vtest.net;172.21.222.218;Microsoft Windows Server 2019 (64-bit);SOS18VRT;Test/QA
BSJ;Testing2;vtest.net;172.21.222.213;Microsoft Windows 10 (64-bit);TERMEP213;Test/QA
BSJ;Testing2;vtest.net;172.21.222.146;Microsoft Windows Server 2019 (64-bit);UNI46VRTOLD;Test/QA
BSJ;Testing2;vtest.net;172.21.222.171;Microsoft Windows 10 (64-bit);VM171WF;Test/QA
BSJ;Testing2;empresa.bsj;10.0.123.116;Microsoft Windows Server 2016 or later (64-bit);W2S16APP-TST;Test/QA
BSJ;Testing2;vtest.net;172.21.222.162;Microsoft Windows Server 2012 (64-bit);WF162SRV;Test/QA
BSJ;Testing2;vtest.net;172.21.222.133;Microsoft Windows 11 (64-bit);WKSTN133VRT;Test/QA
BSJ;Testing2;vtest.net;172.21.220.19;Microsoft Windows Server 2019 (64-bit);WSL19VRT;Test/QA
BSJ;Testing2;F2K.test;172.21.222.121;Microsoft Windows 11 (64-bit);bsj-caja-01;Test/QA
BSJ;Testing2;vtest.net;172.21.222.87;Microsoft Windows Server 2019 (64-bit);DBEngageDesa;Test/QA
BSJ;Testing2;vtest.net;169.254.106.24;Microsoft Windows Server 2019 (64-bit);EWF60;Test/QA
BSJ;Testing2;vtest.net;172.21.222.115;Microsoft Windows Server 2019 (64-bit);NTS15;Test/QA
BSJ;Testing2;vtest.net;172.21.222.40;Microsoft Windows Server 2019 (64-bit);PP40VRT;Test/QA
BSJ;Testing2;vtest.net;172.21.222.84;Microsoft Windows Server 2016 or later (64-bit);TST84VRT;Test/QA
BSJ;Testing2;vtest.net;172.21.222.131;Microsoft Windows 11 (64-bit);WKSTN131VRT;Test/QA
BSJ;Testing3;F2K.test;172.21.222.6;Microsoft Windows Server 2012 (64-bit);APPCOR6-TST;Test/QA
BSJ;Testing3;vtest.net;172.21.222.212;Microsoft Windows Server 2012 (64-bit);BIETL-TST;Test/QA
BSJ;Testing3;F2K.test;172.21.222.114;Microsoft Windows 11 (64-bit);bsj-caja-04;Test/QA
BSJ;Testing3;F2K.test;172.21.222.125;Microsoft Windows 11 (64-bit);bsj-caja-10;Test/QA
BSJ;Testing3;vtest.net;172.21.222.35;Microsoft Windows Server 2019 (64-bit);CST35SRV;Test/QA
BSJ;Testing3;vtest.net;172.21.222.97;Microsoft Windows Server 2022 (64-bit);DB97SRV;Test/QA
BSJ;Testing3;empresa.bsj;10.0.140.113;Microsoft Windows Server 2022 (64-bit);DC01EMPTST;Test/QA
BSJ;Testing3;vtest.net;172.21.222.20;Microsoft Windows Server 2022 (64-bit);DC02TST;Test/QA
BSJ;Testing3;vtest.net;172.21.222.175;Microsoft Windows Server 2019 (64-bit);EMA75SRV;Test/QA
BSJ;Testing3;vtest.net;172.21.222.59;Microsoft Windows Server 2022 (64-bit);ENGDB59SRV;Test/QA
BSJ;Testing3;vtest.net;172.21.222.107;Microsoft Windows Server 2012 (64-bit);GRAFODESA;Test/QA
BSJ;Testing3;empresa.bsj;10.0.140.74;Microsoft Windows Server 2019 (64-bit);LXD74VRT;Test/QA
BSJ;Testing3;vtest.net;172.21.222.31;Microsoft Windows Server 2012 (64-bit);MERCAP31SRV;Test/QA
BSJ;Testing3;F2K.test;172.21.222.119;Microsoft Windows Server 2012 (64-bit);NTS119V;Test/QA
BSJ;Testing3;vtest.net;169.254.181.7;Microsoft Windows Server 2016 (64-bit);NTS36VRT;Test/QA
BSJ;Testing3;vtest.net;172.21.222.140;Microsoft Windows Server 2008 R2 (64-bit);NTS60;Test/QA
BSJ;Testing3;vtest.net;172.21.222.181;Microsoft Windows Server 2016 or later (64-bit);NTS81VRT;Test/QA
BSJ;Testing3;F2K.test;172.21.222.89;Microsoft Windows Server 2022 (64-bit);POCDVI89F2K;Test/QA
BSJ;Testing3;vtest.net;172.21.222.48;Microsoft Windows Server 2019 (64-bit);PROBDB48SRV;Test/QA
BSJ;Testing3;vtest.net;172.21.222.39;Microsoft Windows Server 2019 (64-bit);SFBPRINT39VRT;Test/QA
BSJ;Testing3;vtest.net;172.21.222.21;Microsoft Windows Server 2012 (64-bit);SQLW2012-TST;Test/QA
BSJ;Testing3;vtest.net;172.21.222.196;Microsoft Windows Server 2016 or later (64-bit);TRK196VRT;Test/QA
BSJ;Testing3;vtest.net;172.21.222.51;Microsoft Windows Server 2019 (64-bit);UNYSISTAS51VRT;Test/QA
BSJ;Testing3;vtest.net;172.21.222.172;Microsoft Windows 10 (64-bit);VM172WF;Test/QA
BSJ;Testing3;empresa.bsj;10.0.123.117;Microsoft Windows Server 2016 or later (64-bit);W2S17BD-TST;Test/QA
BSJ;Testing3;vtest.net;172.21.222.30;Microsoft Windows Server 2012 (64-bit);WF30-TST;Test/QA
BSJ;Testing3;vtest.net;172.21.222.134;Microsoft Windows 11 (64-bit);Wkstn134vrt;Test/QA
BSJ;Testing3;empresa.bsj;10.0.123.75;Microsoft Windows Server 2019 (64-bit);WSMAG75VRT;Test/QA
BSJ;Testing3;F2K.test;172.21.222.120;Microsoft Windows 11 (64-bit);bsj-caja-07;Test/QA
BSJ;Testing3;vtest.net;172.21.222.10;Microsoft Windows Server 2022 (64-bit);DC01TST;Test/QA
BSJ;Testing3;vtest.net;172.21.222.44;Microsoft Windows Server 2019 (64-bit);IS4DB;Test/QA
BSJ;Testing3;vtest.net;172.21.220.43;Microsoft Windows Server 2016 or later (64-bit);NTS43NVO;Test/QA
BSJ;Testing3;vtest.net;172.21.222.53;Microsoft Windows Server 2012 (64-bit);SCO53-TST;Test/QA
BSJ;Testing3;empresa.bsj;10.0.140.11;Microsoft Windows Server 2012 (64-bit);VAPPDR-TST;Test/QA
BSJ;Testing3;vtest.net;172.21.222.150;Microsoft Windows Server 2012 (64-bit);WL150-TST;Test/QA
BSJ;Testing4;vtest.net;172.21.222.91;Microsoft Windows Server 2016 or later (64-bit);APPV01VRT;Test/QA
BSJ;Testing4;vtest.net;172.21.222.45;Microsoft Windows Server 2022 (64-bit);BMC45SRV-TST;Test/QA
BSJ;Testing4;F2K.test;172.21.222.106;Microsoft Windows 11 (64-bit);bsj-caja-05;Test/QA
BSJ;Testing4;F2K.test;172.21.222.109;Microsoft Windows 11 (64-bit);CAJAVDIF2K;Test/QA
BSJ;Testing4;vtest.net;172.21.222.75;Microsoft Windows Server 2019 (64-bit);CUSD75VRT;Test/QA
BSJ;Testing4;F2K.test;172.21.222.60;Microsoft Windows Server 2012 (64-bit);DBCOR60-TST;Test/QA
BSJ;Testing4;F2K.test;172.21.222.110;Microsoft Windows Server 2022 (64-bit);DC01SRV;Test/QA
BSJ;Testing4;vtest.net;172.21.222.228;Microsoft Windows Server 2022 (64-bit);DLOGS228SRV;Test/QA
BSJ;Testing4;vtest.net;172.21.222.76;Microsoft Windows Server 2019 (64-bit);EMADB76VRT;Test/QA
BSJ;Testing4;vtest.net;172.21.222.38;Microsoft Windows Server 2019 (64-bit);ETSDB38VRT;Test/QA
BSJ;Testing4;F2K.test;172.21.222.230;Microsoft Windows Server 2022 (64-bit);HCS230SRV;Test/QA
BSJ;Testing4;vtest.net;172.21.222.74;Microsoft Windows Server 2019 (64-bit);LXD74VRT;Test/QA
BSJ;Testing4;vtest.net;172.21.222.32;Microsoft Windows Server 2012 (64-bit);MERCAP32VRT;Test/QA
BSJ;Testing4;vtest.net;172.21.222.111;Microsoft Windows Server 2012 (64-bit);NTS128T;Test/QA
BSJ;Testing4;vtest.net;172.21.222.141;Microsoft Windows Server 2012 (64-bit);NTS41TST;Test/QA
BSJ;Testing4;vtest.net;172.21.222.160;Microsoft Windows Server 2019 (64-bit);NTS60VRT;Test/QA
BSJ;Testing4;vtest.net;172.21.222.96;Microsoft Windows Server 2019 (64-bit);NTS96;Test/QA
BSJ;Testing4;vtest.net;172.21.222.50;Microsoft Windows Server 2012 (64-bit);PortalWeb-TST;Test/QA
BSJ;Testing4;vtest.net;172.21.222.116;Microsoft Windows Server 2022 (64-bit);SCF116SRV;Test/QA
BSJ;Testing4;vtest.net;172.21.222.71;Microsoft Windows Server 2019 (64-bit);SFR71SRV;Test/QA
BSJ;Testing4;vtest.net;172.21.222.81;Microsoft Windows Server 2016 or later (64-bit);SRVDBVRT;Test/QA
BSJ;Testing4;vtest.net;172.21.222.66;Microsoft Windows Server 2019 (64-bit);TSN66SRV;Test/QA
BSJ;Testing4;empresa.bsj;10.0.140.35;Microsoft Windows Server 2019 (64-bit);VAPP35VRT;Test/QA
BSJ;Testing4;vtest.net;172.21.222.173;Microsoft Windows 10 (64-bit);VM173WF;Test/QA
BSJ;Testing4;empresa.bsj;10.0.123.15;Microsoft Windows Server 2012 (64-bit);W2SEBKD15-TST;Test/QA
BSJ;Testing4;vtest.net;172.21.222.69;Microsoft Windows Server 2019 (64-bit);WF69SRV;Test/QA
BSJ;Testing4;vtest.net;172.21.222.135;Microsoft Windows 11 (64-bit);Wkstn135vrt;Test/QA
BSJ;Testing4;empresa.bsj;10.0.123.76;Microsoft Windows Server 2016 (64-bit);WSMIS76VRT;Test/QA
BSJ;Testing4;vtest.net;172.21.222.68;Microsoft Windows Server 2016 (64-bit);CDP68SRV;Test/QA
BSJ;Testing4;F2K.test;172.21.222.118;Microsoft Windows 11 (64-bit);DVI121DKP-F2K;Test/QA
BSJ;Testing4;vtest.net;172.21.222.12;Microsoft Windows Server 2019 (64-bit);MCK12VRT;Test/QA
BSJ;Testing4;sin dominio;172.21.222.151;Microsoft Windows Server 2022 (64-bit);NTS77VRT;Test/QA
BSJ;Testing4;vtest.net;172.21.222.72;Microsoft Windows Server 2019 (64-bit);SFRBD72SRV;Test/QA
BSJ;Testing4;vtest.net;172.21.222.13;Microsoft Windows Server 2012 (64-bit);VSQLDR-TST;Test/QA
