Cliente;Grupo;Dominio;IP;OS;Servidor;Ambiente
NBERSA;Produccion4;nuevobersa.net;172.28.0.63;Microsoft Windows Server 2016 or later (64-bit);SV-SOAV34A-P;Producción
NBERSA;Produccion4;nuevobersa.net;172.28.0.214;Microsoft Windows Server 2022 (64-bit);sv-sql10-prod;Producción
NBERSA;Produccion4;nuevobersa.net;172.28.1.160;Microsoft Windows Server 2016 or later (64-bit);sv-sql7-prod;Producción
NBERSA;Produccion4;nuevobersa.net;172.28.0.191;Microsoft Windows Server 2016 or later (64-bit);sv-sqlsoc-prod;Producción
NBERSA;Produccion4;nuevobersa.net;172.28.1.95;Microsoft Windows Server 2016 or later (64-bit);sv-uasdb-prod;Producción
NBERSA;Produccion4;nuevobersa.net;172.28.0.187;Microsoft Windows Server 2022 (64-bit);SV-VPROXY3-PR;Producción
NBERSA;Produccion4;nuevobersa.net;172.28.1.185;Microsoft Windows Server 2016 or later (64-bit);SV-WEB9-PROD;Producción
NBERSA;Produccion4;nuevobersa.net;172.28.0.47;Microsoft Windows Server 2016 or later (64-bit);sv-whatsup21-p;Producción
NBERSA;Produccion4;nuevobersa.net;172.28.6.56;Microsoft Windows Server 2022 (64-bit);TESINWEBP;Producción
NBERSA;Produccion4;nuevobersa.net;172.28.0.147;Microsoft Windows Server 2016 or later (64-bit);WhatsUpV21-Poller;Producción
NBERSA;Testing1;nuevobersa.net;172.28.48.206;Microsoft Windows Server 2016 or later (64-bit);absclontest;Testing
NBERSA;Testing1;nuevobersa.net;172.28.48.176;Microsoft Windows Server 2016 or later (64-bit);ADINTDB-T;Testing
NBERSA;Testing1;nuevobersa.net;172.28.48.192;Microsoft Windows Server 2016 or later (64-bit);RITEST-TEST;Testing
NBERSA;Testing1;nuevobersa.net;172.28.48.110;Microsoft Windows Server 2022 (64-bit);SV-ATE-AP-T;Testing
NBERSA;Testing1;nuevobersa.net;172.28.48.212;Microsoft Windows Server 2022 (64-bit);SV-ATE-DB-T;Testing
NBERSA;Testing1;nuevobersa.net;172.28.48.210;Microsoft Windows Server 2022 (64-bit);SVENGAP-T;Testing
NBERSA;Testing1;nuevobersa.net;172.28.48.63;Microsoft Windows Server 2016 or later (64-bit);sv-esco-test;Testing
NBERSA;Testing1;nuevobersa.net;172.28.104.13;Microsoft Windows Server 2016 or later (64-bit);SV-F2KU-TEST-1;Testing
NBERSA;Testing1;nuevobersa.net;-;Microsoft Windows Server 2022 (64-bit);SV-HELIX-T;Testing
NBERSA;Testing1;nuevobersa.net;172.28.48.48;Microsoft Windows Server 2016 or later (64-bit);sv-probatch16-t;Testing
NBERSA;Testing1;nuevobersa.net;10.20.100.93;Microsoft Windows Server 2016 or later (64-bit);SV-SFBSoaV3-V4-T;Testing
NBERSA;Testing1;nuevobersa.net;-;Microsoft Windows Server 2022 (64-bit);sv-siopel-test;Testing
NBERSA;Testing1;nuevobersa.net;172.28.48.146;Microsoft Windows Server 2016 or later (64-bit);sv-sisdpt-test;Testing
NBERSA;Testing1;nuevobersa.net;172.28.48.123;Microsoft Windows Server 2016 or later (64-bit);sv-smartlocks-test;Testing
NBERSA;Testing1;nuevobersa.net;172.28.48.90;Microsoft Windows Server 2016 or later (64-bit);sv-test-w2016;Testing
NBERSA;Testing2;nuevobersa.net;-;Microsoft Windows Server 2016 or later (64-bit);ABSRUNTEST_replica;Testing
NBERSA;Testing2;nuevobersa.net;172.28.48.181;Microsoft Windows Server 2016 or later (64-bit);ADINTAP-T;Testing
NBERSA;Testing2;nuevobersa.net;172.28.48.193;Microsoft Windows Server 2016 or later (64-bit);PROBATCHWEBT;Testing
NBERSA;Testing2;nuevobersa.net;172.28.48.149;Microsoft Windows Server 2016 or later (64-bit);SV-ADINTARWS-T;Testing
NBERSA;Testing2;nuevobersa.net;172.28.48.81;Microsoft Windows Server 2016 or later (64-bit);SV-ARE-TEST;Testing
NBERSA;Testing2;nuevobersa.net;172.28.48.173;Microsoft Windows Server 2016 or later (64-bit);SV-CEDIPCOELSA-T;Testing
NBERSA;Testing2;nuevobersa.net;-;Microsoft Windows Server 2022 (64-bit);SVENGDB-TEST;Testing
NBERSA;Testing2;nuevobersa.net;172.28.251.105;Microsoft Windows Server 2016 or later (64-bit);SV-Evo-Translator-QA;Testing
NBERSA;Testing2;nuevobersa.net;172.28.17.2;Microsoft Windows Server 2016 or later (64-bit);SV-F2KU-TEST-2;Testing
NBERSA;Testing2;nuevobersa.net;172.28.48.151;Microsoft Windows Server 2016 or later (64-bit);SV-MEP-BD-T;Testing
NBERSA;Testing2;nuevobersa.net;-;Microsoft Windows Server 2022 (64-bit);SV-NBERSAMAIL-T;Testing
NBERSA;Testing2;nuevobersa.net;-;Microsoft Windows Server 2016 or later (64-bit);sv-sisdpt2-test;Testing
NBERSA;Testing2;nuevobersa.net;172.28.48.207;Microsoft Windows Server 2022 (64-bit);sv-sql11-test;Testing
NBERSA;Testing2;nuevobersa.net;172.28.7.3;Microsoft Windows Server 2016 or later (64-bit);sv-sql2019-t;Testing
NBERSA;Testing2;nuevobersa.net;172.28.48.158;Microsoft Windows Server 2016 or later (64-bit);SV-TESINWEB-TE;Testing
NBERSA;Testing3;nuevobersa.net;-;Microsoft Windows Server 2016 or later (64-bit);ABSDEVTEST_restore;Testing
NBERSA;Testing3;nuevobersa.net;-;Microsoft Windows Server 2022 (64-bit);SV-ABSDEV9-T;Testing
NBERSA;Testing3;nuevobersa.net;-;Microsoft Windows Server 2022 (64-bit);SV-ABSRUN9-T;Testing
NBERSA;Testing3;nuevobersa.net;172.28.48.108;Microsoft Windows Server 2016 or later (64-bit);SV-BeSmart-Test;Testing
NBERSA;Testing3;nuevobersa.net;172.28.48.187;Microsoft Windows Server 2016 or later (64-bit);sv-bpm19-t;Testing
NBERSA;Testing3;nuevobersa.net;172.28.48.152;Microsoft Windows Server 2016 or later (64-bit);SV-Dimensional-T;Testing
NBERSA;Testing3;nuevobersa.net;172.28.48.186;Microsoft Windows Server 2016 or later (64-bit);sv-enginedb-test;Testing
NBERSA;Testing3;nuevobersa.net;172.28.48.156;Microsoft Windows Server 2016 or later (64-bit);sv-ExtCom7-Test;Testing
NBERSA;Testing3;nuevobersa.net;172.28.7.16;Microsoft Windows Server 2016 or later (64-bit);SV-PAYAPI-T;Testing
NBERSA;Testing3;nuevobersa.net;172.28.48.135;Microsoft Windows Server 2016 or later (64-bit);SV-PGC-Test;Testing
NBERSA;Testing3;nuevobersa.net;172.28.48.140;Microsoft Windows Server 2019 (64-bit);SV-RI-RO-T;Testing
NBERSA;Testing3;nuevobersa.net;172.28.48.188;Microsoft Windows Server 2016 or later (64-bit);SV-SD-JEE-TEST;Testing
NBERSA;Testing3;nuevobersa.net;172.28.48.117;Microsoft Windows Server 2016 or later (64-bit);sv-soj-test;Testing
NBERSA;Testing3;nuevobersa.net;-;Microsoft Windows Server 2022 (64-bit);SV-WEB22-TEST;Testing
