Cliente;Grupo;Dominio;IP;OS;Servidor;Ambiente
BSC;Produccion4;santacruz.net;172.26.110.3;Microsoft Windows 7 (64-bit);VM110FATC00;Producción
BSC;Produccion4;santacruz.net;172.26.102.209;Microsoft Windows Server 2016 (64-bit);VM000ALGEIBA000;Producción
BSC;Produccion4;santacruz.net;172.26.40.21;Microsoft Windows Server 2016 (64-bit);VM000TEMP000;Producción
BSC;Produccion4;santacruz.net;172.26.102.165;Microsoft Windows 10 (32-bit);VM000KIWI000;Producción
BSC;Produccion4;santacruz.net;172.26.110.117;Microsoft Windows 10 (64-bit);WS000BSF000;Producción
BSC;Produccion4;santacruz.net;172.26.110.115;Microsoft Windows 10 (64-bit);WS000SFB000;Producción
BSC;Produccion4;santacruz.net;172.26.110.116;Microsoft Windows 10 (64-bit);WS000SFB001;Producción
BSC;Produccion4;santacruz.net;172.26.110.110;Microsoft Windows 11 (64-bit);WS000CORPO000;Producción
BSC;Produccion4;santacruz.net;172.26.110.111;Microsoft Windows 11 (64-bit);WS000CORPO001;Producción
BSC;Produccion4;santacruz.net;172.26.110.112;Microsoft Windows 11 (64-bit);WS000CORPO002;Producción
BSC;Produccion4;santacruz.net;172.26.110.113;Microsoft Windows 11 (64-bit);WS000CORPO003;Producción
BSC;Produccion4;santacruz.net;172.26.110.114;Microsoft Windows 11 (64-bit);WS000CORPO004;Producción
BSC;Produccion4;santacruz.net;172.26.10.16;Microsoft Windows 11 (64-bit);WS000ITSERV000;Producción
BSC;Produccion4;santacruz.net;172.26.110.88;Microsoft Windows 11 (64-bit);WS000ITSERV001;Producción
BSC;Produccion4;santacruz.net;172.26.110.50;Microsoft Windows 11 (64-bit);WS000KIT000;Producción
BSC;Produccion4;santacruz.net;172.26.110.53;Microsoft Windows 11 (64-bit);WS000KIT001;Producción
BSC;Produccion4;santacruz.net;172.26.110.61;Microsoft Windows 11 (64-bit);WS000OCTVIO000;Producción
BSC;Produccion4;santacruz.net;169.254.94.43;Microsoft Windows 11 (64-bit);WS000PAI000;Producción
BSC;Produccion4;santacruz.net;172.26.110.105;Microsoft Windows 11 (64-bit);WS000SFB003;Producción
BSC;Produccion4;santacruz.net;172.26.110.130;Microsoft Windows 11 (64-bit);WS000SISOP000;Producción
BSC;Produccion4;santacruz.net;172.26.110.131;Microsoft Windows 11 (64-bit);WS000SISOP001;Producción
BSC;Produccion4;santacruz.net;172.26.110.132;Microsoft Windows 11 (64-bit);WS000SISOP002;Producción
BSC;Produccion4;santacruz.net;172.26.110.52;Microsoft Windows 7 (32-bit);vm110ws52;Producción
BSC;Produccion4;santacruz.net;172.26.100.122;Microsoft Windows Server 2008 R2 (64-bit);VM000TEC00;Producción
BSC;Produccion4;santacruz.net;172.26.102.205;Microsoft Windows Server 2016 (64-bit);VM000IMPLE000;Producción
BSC;Produccion4;santacruz.net;172.26.102.216;Microsoft Windows Server 2016 (64-bit);VM000NPS000;Producción
BSC;Produccion4;santacruz.net;172.26.102.206;Microsoft Windows Server 2016 (64-bit);VM000PCEN000;Producción
BSC;Produccion4;santacruz.net;172.26.102.207;Microsoft Windows Server 2016 (64-bit);VM000PUNIDT000;Producción
BSC;Produccion4;santacruz.net;172.26.102.201;Microsoft Windows Server 2016 (64-bit);VM000RPAI000;Producción
BSC;Testing1;dmz24.test;1,92168E+11;Windows Server 2012 (64-bit);App17201;Test
BSC;Testing1;root.test;192.168.172.2;Windows Server 2016 (64-bit);VM172DC02;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);NTS36test;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);VM172APL00;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 or later (64-bit);VM172APL07;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 or later (64-bit);VM172APL11;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 or later (64-bit);VM172APL13;Test
BSC;Testing1;stacruz.test;192.168.172.80;Windows 10 (64-bit);VM172CRM00;Test
BSC;Testing1;stacruz.test;192.168.172.50;Windows Server 2012 (64-bit);VM172DB05;Test
BSC;Testing1;stacruz.test;192.168.172.42;Windows Server 2012 (64-bit);VM172DB07;Test
BSC;Testing1;stacruz.test;192.168.172.53;Windows Server 2016 (64-bit);VM172DB13;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172DB15;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172DB17;Test
BSC;Testing1;stacruz.test;192.168.172.19;Windows Server 2016 (64-bit);VM172DB19;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172DB21;Test
BSC;Testing1;stacruz.test;192.168.172.64;Windows Server 2016 or later (64-bit);VM172DB23;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 or later (64-bit);VM172DB25;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 or later (64-bit);VM172DBINV00;Test
BSC;Testing1;stacruz.test;192.168.172.93;Windows Server 2016 or later (64-bit);VM172EAE03;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);VM172EXCH00;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);VM172F2K00;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);VM172IIS00;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);VM172IIS02;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);VM172IIS04;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172IIS06;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172IIS08;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 or later (64-bit);VM172IIS10;Test
BSC;Testing1;stacruz.test;192.168.172.31;Windows Server 2012 (64-bit);VM172INVG00;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);VM172OLAP00;Test
BSC;Testing1;stacruz.test;192.168.172.30;Windows Server 2012 (64-bit);VM172PP00;Test
BSC;Testing1;stacruz.test;1,92186E+11;Windows Server 2016 (64-bit);VM172SERV00;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 or later (64-bit);VM172TOM00;Test
BSC;Testing1;stacruz.test;192.168.172.20;Windows 10 (64-bit);VM172WS03;Test
BSC;Testing1;stacruz.test;192.168.172.22;Windows 10 (64-bit);VM172WS22;Test
BSC;Testing1;root.test;192.168.172.3;Windows Server 2016 (64-bit);VM172DC03;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);NTS32test;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2019 (64-bit);VM172ABTFS01;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172APL02;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 or later (64-bit);VM172APL06;Test
BSC;Testing1;stacruz.test;192.168.172.36;Windows Server 2016 or later (64-bit);VM172APL09;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172APL12;Test
BSC;Testing1;stacruz.test;192.168.172.8;Windows Server 2012 (64-bit);VM172BOE00;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);VM172DB00;Test
BSC;Testing1;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);VM172DB02;Test
BSC;Testing2;stacruz.test;192.168.172.49;Windows Server 2012 (64-bit);VM172DB06;Test
BSC;Testing2;stacruz.test;192.168.172.43;Windows Server 2012 (64-bit);VM172DB08;Test
BSC;Testing2;stacruz.test;192.168.172.45;Windows Server 2016 (64-bit);VM172DB10;Test
BSC;Testing2;stacruz.test;192.168.172.52;Windows Server 2016 or later (64-bit);VM172DB14;Test
BSC;Testing2;stacruz.test;192.168.172.57;Windows Server 2016 (64-bit);VM172DB16;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2016 or later (64-bit);VM172DB18;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172DB20;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172DB22;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172DB24;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2016 or later (64-bit);VM172DBARE00;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172DBWF00;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);VM172F2K95;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);VM172IIS01;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);VM172IIS03;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172IIS05;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172IIS07;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172IIS09;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2016 or later (64-bit);VM172IIS11;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2016 (64-bit);VM172PBATCH03;Test
BSC;Testing2;stacruz.test;192.168.172.28;Windows Server 2016 (64-bit);VM172PP02;Test
BSC;Testing2;stacruz.test;192.168.172.95;Windows Server 2016 (64-bit);VM172SIB00;Test
BSC;Testing2;stacruz.test;1,92168E+11;Windows Server 2012 (64-bit);vm172webl00;Test
BSC;Testing2;stacruz.test;192.168.172.21;Windows 10 (64-bit);VM172WS21;Test
BSC;Testing2;stacruz.test;192.168.172.23;Windows 10 (64-bit);VM172WS23;Test
BSC;Testing2;dmz24.test;1,92168E+11;Microsoft Windows Server 2012 (64-bit);App17201;Test
BSC;Testing2;dmz4.test;1,92168E+11;Microsoft Windows Server 2012 (64-bit);App17201;Test
BSC;Testing2;dmz4.test;1,92168E+11;Microsoft Windows Server 2016 (64-bit);VM172DMZ000;Test
BSC;Testing2;stacruz.test;192.168.172.7;Microsoft Windows Server 2008 (32-bit);aplicatest03;Test
BSC;Testing2;stacruz.test;192.168.172.17;Microsoft Windows Server 2008 (32-bit);aplicatest04;Test
BSC;Testing2;stacruz.test;192.168.172.89;Microsoft Windows Server 2008 R2 (64-bit);aplicatest01;Test
BSC;Testing2;stacruz.test;1,92168E+11;Microsoft Windows Server 2008 R2 (64-bit);TESTWF00;Test
BSC;Testing2;stacruz.test;192.168.172.67;Microsoft Windows Server 2008 R2 (64-bit);vm172apl01;Test
BSC;Testing2;stacruz.test;192.168.172.91;Microsoft Windows Server 2008 R2 (64-bit);VM172EAE01;Test
BSC;Testing2;stacruz.test;192.168.172.92;Microsoft Windows Server 2008 R2 (64-bit);VM172EAE02;Test
BSC;Testing2;stacruz.test;1,92168E+11;Microsoft Windows Server 2008 R2 (64-bit);VM172EKM00;Test
BSC;Testing2;stacruz.test;1,92168E+11;Microsoft Windows Server 2008 R2 (64-bit);VM172ESB01;Test
BSC;Testing2;stacruz.test;1,92168E+11;Microsoft Windows Server 2008 R2 (64-bit);VM172EX01;Test
BSC;Testing2;stacruz.test;192.168.172.96;Microsoft Windows Server 2008 R2 (64-bit);VM172SOB01;Test
BSC;Testing2;stacruz.test;1,92168E+11;Microsoft Windows Server 2008 R2 (64-bit);VM172WF01;Test
BSC;Testing2;stacruz.test;1,92168E+11;Microsoft Windows Server 2012 (64-bit);VM172KMS001;Test
BSC;Testing2;stacruz.test;192.168.172.66;Microsoft Windows Server 2016 (64-bit);VM172DB26;Test
BSC;Testing2;stacruz.test;192.168.172.55;Microsoft Windows Server 2016 (64-bit);VM172DB27;Test
BSC;Testing2;stacruz.test;192.168.172.54;Microsoft Windows Server 2016 (64-bit);VM172IIS12;Test
